,prices,address,beds,links
367,430000.0, 1193 Lavista Cir NE Atlanta GA 30324 ,"<ul class=""list-card-details""><li class="""">2<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">3<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1474<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- Condo for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/1193-Lavista-Cir-NE-Atlanta-GA-30324/123478134_zpid/ "
368,775000.0, 238 Club Pl SE Atlanta GA 30317 ,"<ul class=""list-card-details""><li class="""">5<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">6<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">5250<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- New construction</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/238-Club-Pl-SE-Atlanta-GA-30317/70832262_zpid/ "
369,150000.0, 485 Dunbar St SW Atlanta GA 30310 ,"<ul class=""list-card-details""><li class="""">1<abbr class=""list-card-label""> <!-- -->bd</abbr></li><li class="""">1<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">813<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- Condo for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/485-Dunbar-St-SW-Atlanta-GA-30310/35891064_zpid/ "
370,419900.0, 3324 Peachtree Rd NE UNIT 2819 Atlanta GA 30326 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">3<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1690<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- Townhouse for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/3324-Peachtree-Rd-NE-UNIT-2819-Atlanta-GA-30326/82611508_zpid/ "
371,369900.0, 14 Plantation Dr NE #14 Atlanta GA 30324 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1400<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/14-Plantation-Dr-NE-14-Atlanta-GA-30324/2077249657_zpid/ "
372,795000.0, 1247 Paces Forest Dr NW Atlanta GA 30327 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1280<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/1247-Paces-Forest-Dr-NW-Atlanta-GA-30327/35917677_zpid/ "
373,340990.0, CYNTHIA Plan Waterford Commons ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">1<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1302<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/community/waterford-commons/2079690650_zpid/ "
374,260571.0, 851 Venture Way SW Atlanta GA 30331 ,"<ul class=""list-card-details""><li class="""">4<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">3<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">3066<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/851-Venture-Way-SW-Atlanta-GA-30331/2077025950_zpid/ "
375,319900.0, 659 Auburn Ave NE APT 268 Atlanta GA 30312 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">3<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1728<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/659-Auburn-Ave-NE-APT-268-Atlanta-GA-30312/2078465880_zpid/ "
376,769000.0, 509 Parkway Dr NE Atlanta GA 30308 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1781<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/509-Parkway-Dr-NE-Atlanta-GA-30308/65441388_zpid/ "
377,325900.0, 1376 Sylvan Rd SW Atlanta GA 30310 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">2662<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/1376-Sylvan-Rd-SW-Atlanta-GA-30310/35830578_zpid/ "
378,260900.0, 6537 Mountain Home Way Mableton GA 30126 ,"<ul class=""list-card-details""><li class="""">5<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">5<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">6175<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- New construction</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/6537-Mountain-Home-Way-Mableton-GA-30126/2078312720_zpid/ "
379,184500.0, 381 Ralph Mcgill Blvd NE APT K Atlanta GA 30312 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">3<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1466<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- Condo for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/381-Ralph-Mcgill-Blvd-NE-APT-K-Atlanta-GA-30312/2078728406_zpid/ "
380,295000.0, 678 Jett St NW Atlanta GA 30318 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">1<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">915<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/678-Jett-St-NW-Atlanta-GA-30318/35833239_zpid/ "
381,850000.0, 3990 N Ivy Rd NE Atlanta GA 30342 ,"<ul class=""list-card-details""><li class="""">4<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">3<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">2074<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/3990-N-Ivy-Rd-NE-Atlanta-GA-30342/35927848_zpid/ "
382,154900.0, 55 Baker Dr SW Atlanta GA 30354 ,"<ul class=""list-card-details""><li class="""">2<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">1<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">--<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- Townhouse for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/55-Baker-Dr-SW-Atlanta-GA-30354/35886368_zpid/ "
383,239900.0, 2700 Pine Tree Rd NE UNIT 2113 Atlanta GA 30324 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">832<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/2700-Pine-Tree-Rd-NE-UNIT-2113-Atlanta-GA-30324/2088491060_zpid/ "
384,274900.0, 1739 Bolton Rd NW Atlanta GA 30318 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1231<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/1739-Bolton-Rd-NW-Atlanta-GA-30318/35924138_zpid/ "
385,899000.0, 1098 Roxboro Point NE Atlanta GA 30324 ,"<ul class=""list-card-details""><li class="""">2<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">999<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- Condo for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/1098-Roxboro-Point-NE-Atlanta-GA-30324/35936066_zpid/ "
386,1695000.0, 1006 Battle Creek Way NW Atlanta GA 30327 ,"<ul class=""list-card-details""><li class="""">--<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">--<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">2400<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- Multi-family home for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/1006-Battle-Creek-Way-NW-Atlanta-GA-30327/2082324149_zpid/ "
387,309000.0, 220 Semel Cir NW UNIT 142 Atlanta GA 30309 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">3<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1709<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/220-Semel-Cir-NW-UNIT-142-Atlanta-GA-30309/2076975322_zpid/ "
388,4950000.0, 3630 Peachtree Rd NE Atlanta GA 30326 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1365<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/3630-Peachtree-Rd-NE-Atlanta-GA-30326/112432065_zpid/ "
389,1795000.0, 1248 Peachtree Battle Ave NW Atlanta GA 30327 ,"<ul class=""list-card-details""><li class="""">5<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">3<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">3209<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- New construction</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/1248-Peachtree-Battle-Ave-NW-Atlanta-GA-30327/171603476_zpid/ "
390,304900.0, 435 10th St NE Atlanta GA 30309 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1712<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/435-10th-St-NE-Atlanta-GA-30309/35931381_zpid/ "
391,400000.0, 3324 Peachtree Rd NE UNIT 1101 Atlanta GA 30326 ,"<ul class=""list-card-details""><li class="""">4<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">4<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">4718<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- Townhouse for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/3324-Peachtree-Rd-NE-UNIT-1101-Atlanta-GA-30326/2084546953_zpid/ "
392,259900.0, 178 Barone Pl NW Atlanta GA 30327 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">3<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">2406<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- Condo for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/178-Barone-Pl-NW-Atlanta-GA-30327/35915838_zpid/ "
393,1199000.0, 702 Sherwood Rd NE Atlanta GA 30324 ,"<ul class=""list-card-details""><li class="""">2<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1490<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- Condo for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/702-Sherwood-Rd-NE-Atlanta-GA-30324/35929908_zpid/ "
394,210500.0, 4300 Roswell Rd NE #59 Atlanta GA 30342 ,"<ul class=""list-card-details""><li class="""">2<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1108<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- Townhouse for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/4300-Roswell-Rd-NE-59-Atlanta-GA-30342/2118838297_zpid/ "
395,575000.0, 273 Meadowbrook Dr NE Atlanta GA 30342 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/273-Meadowbrook-Dr-NE-Atlanta-GA-30342/35941627_zpid/ "
396,132000.0, 1150 Collier Rd NW APT L19 Atlanta GA 30318 ,"<ul class=""list-card-details""><li class="""">4<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">3<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">2890<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- New construction</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/1150-Collier-Rd-NW-APT-L19-Atlanta-GA-30318/88824310_zpid/ "
397,449500.0, 1553 Willowbrook Dr SW Atlanta GA 30311 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1407<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/1553-Willowbrook-Dr-SW-Atlanta-GA-30311/35853562_zpid/ "
398,189500.0, 130 26th St NW APT 302 Atlanta GA 30309 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">4<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">3520<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- Townhouse for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/130-26th-St-NW-APT-302-Atlanta-GA-30309/35908878_zpid/ "
399,300000.0, 3636 Habersham Rd NW APT 2106 Atlanta GA 30305 ,"<ul class=""list-card-details""><li class="""">2<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1094<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- Townhouse for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/3636-Habersham-Rd-NW-APT-2106-Atlanta-GA-30305/35942721_zpid/ "
